timestamp,price,volume,volatility,liquidity,feesUSD,hour,day_of_week
2024-08-27 19:00:00,2584.580818042527,2878922.831385672,0.01247394404501649,3.676462302764921e+17,287.8922831385672,19,1
2024-08-27 18:00:00,2585.266158556158,2545181.548234702,0.012544289620907497,3.676462302764921e+17,254.5181548234702,18,1
2024-08-27 17:00:00,2585.078231896403,2659760.6077129445,0.012621889047442185,3.676462302764921e+17,265.97606077129444,17,1
2024-08-27 16:00:00,2567.3968787303725,1364505.8472888053,0.012526352665093088,1.954954173800684e+17,136.45058472888053,16,1
2024-08-27 15:00:00,2579.9451902274227,3032198.634443989,0.011913880839780778,2.6486904180840413e+17,303.21986344439887,15,1
2024-08-27 14:00:00,2585.6699097600704,2041782.176351486,0.011779091702348914,3.2286861748645325e+17,204.1782176351486,14,1
2024-08-27 13:00:00,2610.713648691248,2606333.0898899543,0.011841768694806661,3.8120755500755136e+17,260.63330898899545,13,1
2024-08-27 12:00:00,2621.412319274436,2390825.4525404084,0.011730726127214968,5.2748769788822976e+17,239.08254525404084,12,1
2024-08-27 11:00:00,2626.498705593988,1620559.5054319669,0.01159588400010382,5.630804175801778e+17,162.05595054319667,11,1
2024-08-27 10:00:00,2638.329492082908,4807502.804157261,0.00426448593646298,5.6535612637561946e+17,480.7502804157261,10,1
2024-08-27 09:00:00,2673.597719321773,3835259.4910322824,0.005508046238062433,7.005886290203295e+17,383.52594910322824,9,1
2024-08-27 08:00:00,2684.687348564474,1929605.849959629,0.0053978278291788384,6.799203664300193e+17,192.96058499596288,8,1
2024-08-27 07:00:00,2687.828543212388,974438.3653351987,0.005312551978562429,6.844553843840608e+17,97.44383653351987,7,1
2024-08-27 06:00:00,2678.818450514372,2293809.914540553,0.0045936915997091005,6.798768848254257e+17,229.38099145405528,6,1
2024-08-27 05:00:00,2697.648901856126,1402832.5086093391,0.004675061193506314,5.86783918575848e+17,140.28325086093392,5,1
2024-08-27 04:00:00,2686.9910475071288,1353461.1065139857,0.005363221809668706,6.844553843840608e+17,135.34611065139856,4,1
2024-08-27 03:00:00,2685.2367315218994,2406320.919989408,0.005106648768488564,6.844553843840608e+17,240.6320919989408,3,1
2024-08-27 02:00:00,2678.2411430509837,2200822.668884444,0.005355614335210896,6.450731433528787e+17,220.0822668884444,2,1
2024-08-27 01:00:00,2681.051665822588,1755765.1586820844,0.0053670703954015525,5.6937381063400986e+17,175.57651586820845,1,1
2024-08-27 00:00:00,2678.172845659637,1298708.171573416,0.005375901834194149,5.239379753241245e+17,129.8708171573416,0,1
2024-08-26 23:00:00,2681.020273634533,1274470.108317022,0.003409652028228948,4.8575899302135354e+17,127.4470108317022,23,0
2024-08-26 22:00:00,2687.5730850648047,855835.9357722952,0.0032330453364186125,4.879592190470784e+17,85.58359357722952,22,0
2024-08-26 21:00:00,2686.480521782176,1162757.454775457,0.0032141098373014874,4.86167615118087e+17,116.2757454775457,21,0
2024-08-26 20:00:00,2689.9920889813197,2651134.575820188,0.003012921591356385,3.503033588551278e+17,265.1134575820188,20,0
2024-08-26 19:00:00,2681.6689546305565,3937878.1756618856,0.0021114495102149103,4.248914826061188e+17,393.78781756618855,19,0
2024-08-26 18:00:00,2700.2152872653905,3151607.813289464,0.0028558350399714794,4.2027280040636954e+17,315.1607813289464,18,0
2024-08-26 17:00:00,2695.7510876676247,3219294.91923027,0.0029173611400237745,3.572761596638676e+17,321.92949192302706,17,0
2024-08-26 16:00:00,2726.3889853829155,3625239.6825985154,0.004326088581222381,5.331744186861966e+17,362.52396825985153,16,0
2024-08-26 15:00:00,2723.6274646623165,2518326.79264036,0.0044136773628530804,5.331744186861966e+17,251.832679264036,15,0
2024-08-26 14:00:00,2725.4685845701215,4375943.490629325,0.004330438225780278,5.333370962998361e+17,437.5943490629325,14,0
2024-08-26 13:00:00,2728.2266004592266,2898142.965575147,0.004331385487650003,5.333370962998361e+17,289.8142965575147,13,0
2024-08-26 12:00:00,2726.8127159634905,3901369.724811053,0.004380073311431795,5.314386267906932e+17,390.13697248110526,12,0
2024-08-26 11:00:00,2738.9372372135185,3204997.699160754,0.0044190687347992865,5.434588558608663e+17,320.4997699160754,11,0
2024-08-26 10:00:00,2738.886925315858,1393801.3031747134,0.004459997627206654,5.434588558608663e+17,139.38013031747133,10,0
2024-08-26 09:00:00,2739.829103811904,1048500.6107557516,0.004162373272763,5.4391430441835725e+17,104.85006107557516,9,0
2024-08-26 08:00:00,2736.2864078046855,369586.70273207914,0.003921772072114641,4.5561690338517664e+17,36.958670273207915,8,0
2024-08-26 07:00:00,2735.0875172463766,3591052.100725994,0.003836807199348014,3.8402318923680154e+17,359.1052100725994,7,0
2024-08-26 06:00:00,2739.1869286696597,1119042.4471285725,0.0016522509646214806,4.152873518674939e+17,111.90424471285723,6,0
2024-08-26 05:00:00,2745.1400661029056,801044.5934022953,0.0016417744837956055,4.176911011302154e+17,80.10445934022952,5,0
2024-08-26 04:00:00,2752.3348602243054,583918.3836877116,0.0017393018275987883,4.177310356495223e+17,58.39183836877116,4,0
2024-08-26 03:00:00,2744.502981607366,1054789.7191702109,0.002118531139422324,4.176911011302154e+17,105.47897191702108,3,0
2024-08-26 02:00:00,2742.243055296143,2403960.289138265,0.0021384869323309405,3.8925705541293446e+17,240.39602891382648,2,0
2024-08-26 01:00:00,2746.419182597768,546325.0490295629,0.001705038347146186,3.888199657114832e+17,54.63250490295628,1,0
2024-08-26 00:00:00,2755.770945989739,1260192.6276131037,0.0019638278639378913,3.888199657114832e+17,126.01926276131036,0,0
2024-08-25 23:00:00,2747.8493766168667,1684165.262331013,0.0022555287592735326,3.888199657114832e+17,168.4165262331013,23,6
2024-08-25 22:00:00,2772.955360187736,884966.0521504096,0.0035050526728668103,3.8894135131394406e+17,88.49660521504096,22,6
2024-08-25 21:00:00,2780.2573011908894,3872818.986732108,0.0034665176771058086,3.737923282820106e+17,387.2818986732108,21,6
2024-08-25 20:00:00,2771.3569705516225,2579422.4353988,0.003791863234214385,3.742875619860283e+17,257.94224353988,20,6
2024-08-29 23:00:00,1.0001861708402473,3392.5482495,0.31647255672458485,4.2749942540608984e+16,0.33925482495,23,3
2024-08-29 22:00:00,1.0001863295777913,745872.870650831,0.31638011796363125,4.2749942540608984e+16,74.5872870650831,22,3
2024-08-29 21:00:00,1.0002005855805365,238973.0071665,0.31647823725886576,4.323362127029536e+16,23.89730071665,21,3
2024-08-29 20:00:00,1.0002104652565056,620747.3332085,0.31650706362709824,4.323362127029536e+16,62.07473332085,20,3
